com.samsung.shealth.activity.day_summary,6211031,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
3688,2457493,90,0,2022-02-06 13:38:58.152,2022-02-05 05:00:00.781,-1,60000,44,2867.2046,186.03842,bd6c7125-61e5-48df-bf13-b6e5323323bc.extra_data.json,Idp7XEd6un,3600,com.sec.android.app.shealth,2453893,32400000,bd6c7125-61e5-48df-bf13-b6e5323323bc,1644019200000,
1684,1122961,90,0,2022-02-17 16:01:53.144,2022-02-16 05:00:01.353,-1,44689,20,1309.1709,85.47001,13d33104-f22c-4ba0-9234-d038e0b14fb1.extra_data.json,Idp7XEd6un,400,com.sec.android.app.shealth,1122561,27840000,13d33104-f22c-4ba0-9234-d038e0b14fb1,1644969600000,
9446,5976118,,0,2021-05-27 12:34:18.527,2021-05-26 04:00:00.443,60,950080,165,7707.272,492.22086,0ec0f3b6-178f-4412-8cf9-ef3d812eef7e.extra_data.json,Idp7XEd6un,14294,com.sec.android.app.shealth,5961824,37860000,0ec0f3b6-178f-4412-8cf9-ef3d812eef7e,1621987200000,
3343,2216164,90,0,2022-02-03 03:15:22.476,2022-02-02 05:00:00.881,-1,52026,40,2617.5918,171.34933,85ab1dd0-30b3-4fff-ac29-27421ea3978e.extra_data.json,Idp7XEd6un,20400,com.sec.android.app.shealth,2195764,28800000,85ab1dd0-30b3-4fff-ac29-27421ea3978e,1643760000000,
3192,2121321,90,0,2021-12-18 03:59:02.029,2021-12-17 05:00:01.044,-1,60000,38,2482.769,161.9794,23650b51-0875-4358-b671-b3c826932dbd.extra_data.json,Idp7XEd6un,11600,com.sec.android.app.shealth,2109721,30600000,23650b51-0875-4358-b671-b3c826932dbd,1639699200000,
5296,3512714,90,0,2022-02-19 14:54:44.820,2022-02-18 05:00:01.391,-1,815240,64,4249.146,324.9945,d7eba19c-6505-426b-a9a9-117d9fbaaf52.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,3503514,31020000,d7eba19c-6505-426b-a9a9-117d9fbaaf52,1645142400000,
2166,1437355,90,0,2022-03-26 15:59:43.744,2022-03-26 04:00:01.358,-1,60000,25,1704.3578,107.86298,3165417c-dacc-4d69-9704-d7e2a3d9c8de.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1437355,29580000,3165417c-dacc-4d69-9704-d7e2a3d9c8de,1648252800000,
3333,2316171,90,0,2022-02-23 14:51:06.647,2022-02-22 05:00:00.841,-1,640840,42,2613.4678,196.16649,04690688-ae0b-4c19-ba09-9bcc6925ae35.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2313771,28980000,04690688-ae0b-4c19-ba09-9bcc6925ae35,1645488000000,
6908,4613457,90,0,2021-11-25 04:02:19.586,2021-11-24 05:00:01.401,-1,773880,84,5401.6177,380.4577,b03c91e6-58ea-4904-a4cf-7d52b7c1255a.extra_data.json,Idp7XEd6un,38202,com.sec.android.app.shealth,4575255,29520000,b03c91e6-58ea-4904-a4cf-7d52b7c1255a,1637712000000,
4330,2861859,,0,2021-01-01 03:54:59.885,2020-12-31 05:00:00.618,60,120000,78,3487.6401,222.49113,434b6d4b-d770-41c6-84d2-6d188c0ed6c4.extra_data.json,Idp7XEd6un,29200,com.sec.android.app.shealth,2832659,33240000,434b6d4b-d770-41c6-84d2-6d188c0ed6c4,1609372800000,
6216,4050655,90,0,2022-02-20 03:49:52.058,2022-02-19 05:00:01.221,-1,300000,74,4870.3657,311.5908,68ef91c9-926c-4d7c-a47c-dbeec3c1388b.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,4045055,30420000,68ef91c9-926c-4d7c-a47c-dbeec3c1388b,1645228800000,
5590,3864770,90,0,2022-02-22 15:28:24.640,2022-02-21 05:00:02.989,-1,969120,70,4463.69,333.12555,7bdac25a-6161-49aa-9dce-81d9d1cec4d8.extra_data.json,Idp7XEd6un,34173,com.sec.android.app.shealth,3830597,31080000,7bdac25a-6161-49aa-9dce-81d9d1cec4d8,1645401600000,
3293,2183615,90,0,2022-03-26 15:59:43.469,2022-03-24 04:00:01.337,-1,60000,40,2565.4497,167.80191,4bd36074-c525-43ab-a02c-d12b22deeafc.extra_data.json,Idp7XEd6un,19200,com.sec.android.app.shealth,2164415,27180000,4bd36074-c525-43ab-a02c-d12b22deeafc,1648080000000,
9925,6841413,90,0,2022-03-26 15:59:39.873,2022-03-04 17:00:01.034,-1,1131780,125,7706.334,571.4724,16c6f70e-f881-47c0-90ef-bc19b4599e79.extra_data.json,Idp7XEd6un,1600,com.sec.android.app.shealth,6839813,14400000,16c6f70e-f881-47c0-90ef-bc19b4599e79,1646438400000,
3775,2495318,,0,2020-12-24 03:23:21.459,2020-12-23 05:00:00.650,60,60000,68,3021.6597,191.1681,95386e88-8169-41c1-9d29-7fc55523c91b.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,2490518,28800000,95386e88-8169-41c1-9d29-7fc55523c91b,1608681600000,
5883,3845653,,0,2021-07-01 02:59:34.924,2021-06-30 04:00:00.785,60,300000,105,4806.698,305.50192,f042718a-5fd1-47d2-9011-847088537a85.extra_data.json,Idp7XEd6un,24800,com.sec.android.app.shealth,3820853,28800000,f042718a-5fd1-47d2-9011-847088537a85,1625011200000,
10953,7087212,90,0,2022-03-26 15:59:42.132,2022-03-15 17:00:08.529,-1,984860,130,8657.605,584.09216,6173cc7e-50e2-4c4d-8b27-758dd3da021e.extra_data.json,Idp7XEd6un,24802,com.sec.android.app.shealth,7062410,27360000,6173cc7e-50e2-4c4d-8b27-758dd3da021e,1647388800000,
8963,6695721,90,0,2022-03-26 15:59:42.959,2022-03-20 04:00:00.836,-1,1854320,122,6964.2964,553.125,02afbef5-ad5b-4409-a48c-66e0180fa290.extra_data.json,Idp7XEd6un,49200,com.sec.android.app.shealth,6646521,22380000,02afbef5-ad5b-4409-a48c-66e0180fa290,1647734400000,
6570,4309633,90,0,2021-09-27 12:45:55.937,2021-09-20 04:00:00.376,60,1572640,78,5248.9487,341.61127,dc841fc4-21e5-4998-805b-f41a954ee373.extra_data.json,Idp7XEd6un,24685,com.sec.android.app.shealth,4284948,28800000,dc841fc4-21e5-4998-805b-f41a954ee373,1632096000000,
7910,5217504,90,0,2022-03-26 15:59:40.316,2022-03-06 17:00:00.796,-1,120000,95,6242.361,396.3272,2483e1ed-7969-4ca0-9373-84ab96f9ba09.extra_data.json,Idp7XEd6un,7200,com.sec.android.app.shealth,5210304,16800000,2483e1ed-7969-4ca0-9373-84ab96f9ba09,1646611200000,
4412,2955984,90,0,2022-02-18 03:46:24.006,2022-02-17 05:00:01.195,-1,1495200,54,3370.078,265.89627,4ab11311-61a0-4202-bdd0-8be16fb0daf7.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,2955984,28200000,4ab11311-61a0-4202-bdd0-8be16fb0daf7,1645056000000,
6132,4735609,90,815700,2022-03-26 15:59:42.622,2022-03-17 15:56:12.979,-1,815700,86,4630.122,382.62543,133f8f86-b6a4-48eb-b6ec-a37a96cd8a47.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,3913109,10140000,133f8f86-b6a4-48eb-b6ec-a37a96cd8a47,1647561600000,
4602,2832831,90,0,2022-02-27 03:29:22.427,2022-02-26 05:00:01.026,-1,240000,51,3944.4004,284.03842,1c7887bf-e804-4ed3-ad39-45f4cc419da6.extra_data.json,Idp7XEd6un,238792,com.sec.android.app.shealth,2594039,31320000,1c7887bf-e804-4ed3-ad39-45f4cc419da6,1645833600000,
9313,6052125,90,0,2022-03-26 15:59:41.972,2022-03-14 17:00:01.261,-1,300000,111,7220.3066,464.2395,657cd5b5-57e7-466a-858c-ffa03136c568.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,6052125,25980000,657cd5b5-57e7-466a-858c-ffa03136c568,1647302400000,
3432,2283511,90,0,2022-03-26 15:59:43.208,2022-03-22 04:00:00.954,-1,60000,42,2667.77,174.16489,27e9b1ab-1445-4c63-a0b1-e9dd8c62d906.extra_data.json,Idp7XEd6un,400,com.sec.android.app.shealth,2283111,21180000,27e9b1ab-1445-4c63-a0b1-e9dd8c62d906,1647907200000,
7358,4929107,,0,2021-05-17 12:32:59.800,2021-05-16 04:00:00.950,60,924160,135,5850.8774,388.38354,1615e58e-b0aa-4708-95f0-352ab7a00723.extra_data.json,Idp7XEd6un,18800,com.sec.android.app.shealth,4910307,27240000,1615e58e-b0aa-4708-95f0-352ab7a00723,1621123200000,
7578,4887283,90,0,2022-03-26 15:59:38.464,2022-02-27 05:00:01.268,-1,300000,90,6075.3447,401.5756,abde984a-ecfa-473b-ad42-6b1e6a07e7d6.extra_data.json,Idp7XEd6un,142560,com.sec.android.app.shealth,4744723,30480000,abde984a-ecfa-473b-ad42-6b1e6a07e7d6,1645920000000,
5472,3881759,90,0,2021-10-21 11:08:11.588,2021-10-20 04:00:01.162,-1,858020,71,4298.5073,289.80664,6a1a0d9f-310f-481e-9021-3ea1765d85d5.extra_data.json,Idp7XEd6un,17600,com.sec.android.app.shealth,3864159,23160000,6a1a0d9f-310f-481e-9021-3ea1765d85d5,1634688000000,
1930,1282504,90,0,2022-02-16 03:59:15.038,2022-02-15 05:00:00.812,-1,60000,23,1490.3676,98.89358,c17e4a7b-7bec-41c4-9d79-97d2f96b640b.extra_data.json,Idp7XEd6un,7200,com.sec.android.app.shealth,1275304,28800000,c17e4a7b-7bec-41c4-9d79-97d2f96b640b,1644883200000,
17824,11764646,90,0,2021-10-10 19:36:58.538,2021-10-09 22:00:03.585,-1,1236500,216,13942.518,908.7361,2f741385-48d4-4ddf-95f2-2e5a5859132b.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,11759046,32160000,2f741385-48d4-4ddf-95f2-2e5a5859132b,1633824000000,
1382,913760,,0,2021-03-11 02:15:00.107,2021-03-10 05:00:00.514,60,60000,25,1058.2484,69.52628,10d76c92-9160-44db-91c6-63386bb817b1.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,913760,30660000,10d76c92-9160-44db-91c6-63386bb817b1,1615334400000,
5774,4401495,,817240,2021-05-26 14:32:58.938,2021-05-25 04:00:00.502,60,1139100,120,4246.1123,350.27567,aabd9408-2ebf-4ad2-87a7-16e03ad596db.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,3570255,27660000,aabd9408-2ebf-4ad2-87a7-16e03ad596db,1621900800000,
7561,4946909,90,0,2022-03-26 15:59:42.811,2022-03-19 04:00:00.998,-1,360000,91,5915.555,377.17517,0ec1d528-6f6f-429f-9a41-31535d266b53.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,4940109,34680000,0ec1d528-6f6f-429f-9a41-31535d266b53,1647648000000,
2246,1467680,90,0,2022-02-21 14:22:10.802,2022-02-20 05:00:01.250,-1,240000,26,1739.3838,112.51988,70035a31-3521-4f69-907e-2249b838ae7d.extra_data.json,Idp7XEd6un,400,com.sec.android.app.shealth,1467280,31200000,70035a31-3521-4f69-907e-2249b838ae7d,1645315200000,
2609,1735397,90,0,2022-02-24 03:16:38.238,2022-02-23 05:00:00.950,-1,46690,31,2027.7081,131.25784,b8f1ef36-4aac-4865-8c12-42972fe5c754.extra_data.json,Idp7XEd6un,7200,com.sec.android.app.shealth,1728197,28500000,b8f1ef36-4aac-4865-8c12-42972fe5c754,1645574400000,
1807,1193788,90,0,2022-02-25 05:00:01.460,2022-02-24 05:00:02.096,-1,53360,21,1431.3628,92.67723,f0a6598e-211e-4778-bc78-5a39342482dd.extra_data.json,Idp7XEd6un,17200,com.sec.android.app.shealth,1176588,30000000,f0a6598e-211e-4778-bc78-5a39342482dd,1645660800000,
17980,13165640,90,0,2022-03-26 15:59:41.796,2022-03-13 17:00:01.928,-1,2050160,243,14018.579,1232.748,666740b3-75f7-4f1b-9405-030764b42a7b.extra_data.json,Idp7XEd6un,136800,com.sec.android.app.shealth,13028840,28320000,666740b3-75f7-4f1b-9405-030764b42a7b,1647216000000,
